Filename,HistMean,HistVar,LaplVar,MaxLapl,MaxVar,MaxAvgLapl,MinAvgLapl,IQR,Deviation,C1AreaProp,C2AreaProp,C3AreaProp,C4AreaProp,HistBin1,HistBin2,HistBin3,HistBin4,HistBin5,HistBin6,HistBin7,HistBin8,LaplHistBin1,LaplHistBin2,LaplHistBin3,LaplHistBin4,LaplHistBin5,LaplHistBin6,LaplHistBin7,LaplHistBin8,SiftNumKP,SurfNumKP,AkazeNumKP,BriskNumKP,KazeNumKP,ORBNumKP,RidgeAreaProp,MaxX,AvgMaxX,MaxY,MinVar,Output
artifactless/ESP_016193_2140_RED.NOMAP.browse-Block-16.jpg,140.89959716796875,2433.5947166346014,555.7003875821829,80.38462829589844,832.4052734375,318.21226927638054,678.1824016571045,69.0,1.3524309095952374,0.3656005859375,0.194091796875,0.35089111328125,0.36761474609375,419,798,1913,2810,3760,4352,1804,528,21,211,2698,11243,2051,151,8,1,43,69,0,29,22,76,0.5496193717507755,62823,60389.0,84285,177.57292039506137,0
artifactless/ESP_016253_2655_RED.NOMAP.browse-Block-3.jpg,73.8974609375,919.3116292953491,1504.6811918616295,287.730224609375,3451.019287109375,767.9548581838608,1630.1823768019676,34.0,0.21026739232241667,0.33380126953125,0.2708740234375,0.32440185546875,0.3360595703125,737,5569,7261,1938,547,226,85,21,3,39,178,578,7168,8029,379,10,262,143,24,215,104,240,0.33666638767018037,53712,52692.0,50157,252.5850091772154,0
artifactless/ESP_016253_2655_RED.NOMAP.browse-Block-4.jpg,79.46905517578125,977.2807806991041,1557.7707193940878,311.69140625,3670.7696380615234,820.8837601542473,1613.9834922254086,31.0,0.48459277203308676,0.3184814453125,0.2557373046875,0.30926513671875,0.322021484375,399,4641,7925,2169,778,324,123,25,31,87,270,1022,13052,1765,145,12,265,139,60,228,156,233,0.23910042631859874,64320,63214.0,37152,187.44978448934853,0
artifactless/ESP_016253_2655_RED.NOMAP.browse-Block-5.jpg,44.0787353515625,221.08010445535183,162.89575658738613,157.30418395996094,2429.7412109375,52.90956664085388,185.68083941936493,10.0,0.7080265640959437,0.2724609375,0.0328369140625,0.17706298828125,0.3416748046875,1181,14569,516,31,20,25,20,22,5,6,45,8532,7763,26,5,2,9,3,0,0,3,0,0.3863040026496438,43365,41593.0,41142,72.60595198720694,0
artifactless/ESP_016253_2655_RED.NOMAP.browse-Block-6.jpg,77.0029296875,962.4042882919312,1322.0990598760545,269.71226501464844,4435.324691772461,801.3821958899498,1425.9139037132263,34.0,0.17806235092689648,0.33935546875,0.2691650390625,0.3170166015625,0.34765625,676,5001,7755,1918,641,270,93,30,16,46,151,559,6621,8512,456,23,260,134,40,260,110,235,0.324474936840581,56547,56413.0,43104,164.45447760540992,0
artifactless/ESP_016253_2655_RED.NOMAP.browse-Block-7.jpg,92.1661376953125,3382.7166609615088,1545.337001800537,264.55455017089844,2504.1624603271484,670.2832562327385,2118.232030391693,97.0,0.37336842479638654,0.27069091796875,0.18731689453125,0.2489013671875,0.2967529296875,2682,4689,2589,1629,1961,1594,1030,210,21,299,1599,11437,2475,460,85,8,151,101,17,109,83,179,0.4482480703615675,127800,123230.0,65442,756.0028801495209,0
artifactless/ESP_016288_2610_RED.NOMAP.browse-Block-2.jpg,121.65020751953125,3086.5932824276388,749.5335769504309,119.78428649902344,890.85546875,187.88025698065758,283.99942088127136,96.0,3.5707493238691774,0.32537841796875,0.0628662109375,0.2493896484375,0.34832763671875,182,3278,2272,3076,2669,2360,2477,70,7,23,124,562,14292,1271,95,10,57,125,1,51,1,51,0.6256315418318206,103725,103107.0,85068,333.12031952291727,0
artifactless/ESP_016288_2610_RED.NOMAP.browse-Block-4.jpg,50.925537109375,905.3878878951073,329.38752352818847,159.4677734375,1365.3637084960938,96.96470412611961,182.73394840955734,29.0,1.6032545784236973,0.27813720703125,0.03411865234375,0.1800537109375,0.3385009765625,3861,8592,2892,515,321,185,9,9,8,4,111,14028,2201,26,4,2,8,35,0,2,3,1,0.5250793120440315,83820,83628.0,74427,250.1549830501899,0
artifactless/ESP_016408_1435_RED.NOMAP.browse-Block-11.jpg,124.00592041015625,1875.8381607495248,1085.7852545827627,240.03515625,5426.440292358398,741.917451351881,1335.9261674582958,53.0,0.016840451987260592,0.354736328125,0.29034423828125,0.35040283203125,0.35540771484375,266,750,3109,5000,4453,1503,857,446,42,336,3546,10609,1576,229,40,6,156,118,5,74,63,126,0.41944053126316444,60066,57631.0,46416,203.3294756328687,0
artifactless/ESP_016408_1435_RED.NOMAP.browse-Block-13.jpg,91.1748046875,2357.7903661727905,1227.1845621466637,211.525146484375,3196.907958984375,769.4221894443035,1240.21149918437,64.0,0.02870373890943898,0.3359375,0.25146484375,0.3265380859375,0.339111328125,2076,2446,4879,3143,2348,1064,362,66,9,70,478,6507,8709,534,69,8,163,112,33,192,123,228,0.3942007438809264,67617,66194.0,72594,210.15273198951036,0
