Filename,HistMean,HistVar,LaplVar,MaxLapl,MaxVar,MaxAvgLapl,MinAvgLapl,IQR,Deviation,C1AreaProp,C2AreaProp,C3AreaProp,C4AreaProp,HistBin1,HistBin2,HistBin3,HistBin4,HistBin5,HistBin6,HistBin7,HistBin8,LaplHistBin1,LaplHistBin2,LaplHistBin3,LaplHistBin4,LaplHistBin5,LaplHistBin6,LaplHistBin7,LaplHistBin8,SiftNumKP,SurfNumKP,AkazeNumKP,BriskNumKP,KazeNumKP,ORBNumKP,RidgeAreaProp,MaxX,AvgMaxX,MaxY,MinVar,Output
dustless/ESP_011264_1090_RED.NOMAP.browse-Block-16.jpg,99.17755126953125,2386.2223207615316,161.93672762811184,31.48236083984375,905.2367553710938,50.29924616217613,94.86984238028526,75.25,1.0631981637337413,0.280517578125,0.02105712890625,0.1854248046875,0.3502197265625,838,3968,3883,2938,2489,1485,744,39,10,127,5384,10465,382,15,0,1,7,21,0,0,18,5,0.5462999568266027,62604,61592.0,72126,144.13268518261611,0
dustless/ESP_011264_1090_RED.NOMAP.browse-Block-7.jpg,77.577880859375,1665.5663222670555,552.7635691426694,22.16796875,191.5302734375,153.03664529323578,224.91825568675995,53.0,1.1231804035739383,0.36309814453125,0.02471923828125,0.3089599609375,0.3704833984375,1405,5617,4890,2462,1216,529,238,27,11,99,1217,6068,7146,1684,153,6,13,34,2,10,12,26,0.5630061691882564,90021,87489.0,74268,346.8845303636044,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-1.jpg,110.93243408203125,412.4281130693853,542.291984975338,148.43359375,2140.1337280273438,304.01434740424156,432.38732373714447,20.0,1.7100310651608683,0.3592529296875,0.11968994140625,0.33514404296875,0.36163330078125,184,362,1497,11807,2451,68,10,5,4,13,90,2643,12871,706,49,8,28,40,0,11,36,20,0.5185178083531997,65742,62282.0,100308,106.2969356616959,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-10.jpg,152.3292236328125,293.34083054959774,440.3532571159303,55.0771484375,507.76019287109375,49.198749631643295,117.94095787405968,21.0,3.9965576592082614,0.3115234375,0.03704833984375,0.21905517578125,0.34991455078125,5,7,47,761,10326,4971,240,27,2,15,201,11998,4090,67,7,4,44,49,2,20,11,29,0.27921755547616994,41235,38601.0,35538,42.946870336309075,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-12.jpg,127.13250732421875,394.21797647699714,400.11086704954505,84.165771484375,1222.1932220458984,103.83140462636948,153.1197893023491,24.0,4776.0,0.34002685546875,0.0745849609375,0.30267333984375,0.3489990234375,5,29,846,7455,7351,647,46,5,2,2,33,1162,14944,226,12,3,64,76,0,19,11,59,0.3192240023145489,22851,21755.0,31617,30.69675234053284,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-13.jpg,128.47296142578125,989.5482191108167,427.804858148098,136.51683044433594,1409.3328704833984,226.39714977145195,311.3708697259426,29.0,0.00012563208643487546,0.27935791015625,0.1365966796875,0.240234375,0.30474853515625,151,455,1231,5927,6432,1711,418,59,2,9,91,741,14274,1104,145,18,87,74,12,72,78,73,0.25465263330942134,37686,37144.0,40596,96.77099739924158,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-14.jpg,155.701904296875,852.9259094595909,528.2790816389024,81.85980224609375,1118.750961303711,212.53222784399986,307.1760966181755,29.0,0.00030003000300030005,0.29864501953125,0.1141357421875,0.25421142578125,0.3197021484375,30,121,468,1609,6792,5885,1405,74,3,24,200,4364,11395,331,53,14,74,87,16,106,39,150,0.2682294543579627,36738,34713.0,42174,79.93307228212373,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-2.jpg,63.2596435546875,989.2891526073217,433.98211043700576,258.13536071777344,3262.845458984375,188.21057164669037,645.1977580487728,24.0,0.960043928578191,0.33416748046875,0.154052734375,0.292236328125,0.34820556640625,1471,9312,3550,1187,559,218,62,25,2,8,67,1254,14650,381,18,4,93,43,8,62,34,79,0.386353848027248,42183,41526.0,50199,117.39191664103419,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-3.jpg,89.96160888671875,807.2725129388273,570.2920064926147,69.52635192871094,924.6581420898438,159.6071874499321,338.0775298476219,33.5,0.87189477234861,0.33465576171875,0.13134765625,0.28729248046875,0.35003662109375,289,2253,7243,4924,1476,167,30,2,2,11,87,1040,12623,2378,226,17,100,55,1,42,62,55,0.3821284537221871,39276,39260.0,48987,75.98250802233815,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-4.jpg,136.05328369140625,409.8913869224489,633.2677261680365,101.24180603027344,1398.6378021240234,164.31973308324814,456.29320311546326,19.0,1.501882421083116,0.332275390625,0.10382080078125,0.276123046875,0.357421875,16,90,379,4116,10393,1189,160,41,3,26,409,13786,2076,78,4,2,48,27,0,14,42,6,0.44655152489157285,47973,46511.0,76611,95.79257734306157,0
